season,week,scheme,celebrity_name,total_judge_score,judge_percent,judge_rank,eliminated_after_week,vote_share_point,vote_share_min,vote_share_max
26,2,percentage,Tonya Harding,33.0,0.1233644859813084,4.0,False,0.12649529638951446,0.075,0.20500000000000002
26,2,percentage,Josh Norman,31.5,0.1177570093457943,6.0,False,0.10497948245216261,0.075,0.20500000000000002
26,2,percentage,Adam Rippon,37.0,0.1383177570093458,1.0,False,0.11169543491209394,0.075,0.20500000000000002
26,3,rank,Jennie Finch Daigle,29.0,0.1374407582938388,6.0,False,0.14840423800125474,0.11666666666666665,0.24666666666666665
26,3,rank,Chris Mazdzer,33.0,0.1563981042654028,5.0,False,0.16302442859236116,0.11666666666666665,0.24666666666666665
26,3,rank,Mirai Nagasu,35.0,0.1658767772511848,3.0,False,0.13287740834060097,0.11666666666666665,0.24666666666666665
26,3,rank,Tonya Harding,35.0,0.1658767772511848,3.0,False,0.18016791456113967,0.11666666666666665,0.24666666666666665
26,3,rank,Josh Norman,38.0,0.1800947867298578,2.0,False,0.16760446372695448,0.11666666666666665,0.24666666666666665
26,3,rank,Adam Rippon,41.0,0.1943127962085308,1.0,False,0.20324560521984503,0.11666666666666665,0.24666666666666665
26,3,percentage,Jennie Finch Daigle,29.0,0.1374407582938388,6.0,False,0.15332527746407285,0.11666666666666665,0.24666666666666665
26,3,percentage,Chris Mazdzer,33.0,0.1563981042654028,5.0,False,0.17926448387759206,0.11666666666666665,0.24666666666666665
26,3,percentage,Mirai Nagasu,35.0,0.1658767772511848,3.0,False,0.15972679772600637,0.11666666666666665,0.24666666666666665
26,3,percentage,Tonya Harding,35.0,0.1658767772511848,3.0,False,0.1519484822424197,0.11666666666666665,0.24666666666666665
26,3,percentage,Josh Norman,38.0,0.1800947867298578,2.0,False,0.14627154570559295,0.11666666666666665,0.24666666666666665
26,3,percentage,Adam Rippon,41.0,0.1943127962085308,1.0,False,0.16182085564668133,0.11666666666666665,0.24666666666666665
26,4,rank,Tonya Harding,28.0,0.327485380116959,3.0,False,0.35771878555224984,0.2833333333333333,0.41333333333333333
26,4,rank,Josh Norman,28.5,0.3333333333333333,2.0,False,0.3456353247555539,0.2833333333333333,0.41333333333333333
26,4,rank,Adam Rippon,29.0,0.3391812865497076,1.0,False,0.33866655069636353,0.2833333333333333,0.41333333333333333
26,4,percentage,Tonya Harding,28.0,0.327485380116959,3.0,False,0.34370119578039204,0.2833333333333333,0.41333333333333333
26,4,percentage,Josh Norman,28.5,0.3333333333333333,2.0,False,0.3455780909214875,0.2833333333333333,0.41333333333333333
26,4,percentage,Adam Rippon,29.0,0.3391812865497076,1.0,False,0.35142616661236276,0.2833333333333333,0.41333333333333333
27,1,rank,Juan Pablo Di Pace,22.0,0.0862745098039215,3.0,False,0.0768845543513474,0.026923076923076925,0.15692307692307694
27,1,rank,Evanna Lynch,18.0,0.0705882352941176,9.0,False,0.054739076075470974,0.026923076923076925,0.15692307692307694
27,1,rank,Nancy McKeon,19.5,0.0764705882352941,8.0,False,0.05505500337099051,0.026923076923076925,0.15692307692307694
27,1,rank,John Schneider,18.0,0.0705882352941176,9.0,False,0.09744522175591844,0.026923076923076925,0.15692307692307694
27,1,rank,Milo Manheim,20.0,0.0784313725490196,5.0,False,0.06272366273409828,0.026923076923076925,0.15692307692307694
27,1,rank,Danelle Umstead,18.0,0.0705882352941176,9.0,False,0.05536272647356691,0.026923076923076925,0.15692307692307694
27,1,rank,Mary Lou Retton,20.0,0.0784313725490196,5.0,False,0.08005194902827374,0.026923076923076925,0.15692307692307694
27,1,rank,DeMarcus Ware,23.0,0.0901960784313725,1.0,False,0.08294534834670658,0.026923076923076925,0.15692307692307694
27,1,rank,Nikki Glaser,17.5,0.0686274509803921,12.0,False,0.07691223999104965,0.026923076923076925,0.15692307692307694
27,1,rank,Bobby Bones,20.0,0.0784313725490196,5.0,False,0.05446389493124741,0.026923076923076925,0.15692307692307694
27,1,rank,Tinashe,23.0,0.0901960784313725,1.0,False,0.08567867130739575,0.026923076923076925,0.15692307692307694
27,1,rank,Alexis Ren,22.0,0.0862745098039215,3.0,False,0.06100947690215812,0.026923076923076925,0.15692307692307694
27,1,rank,Joe Amabile,14.0,0.0549019607843137,13.0,False,0.06266822174588418,0.026923076923076925,0.15692307692307694
27,1,percentage,Juan Pablo Di Pace,22.0,0.0862745098039215,3.0,False,0.06283336711068743,0.026923076923076925,0.15692307692307694
27,1,percentage,Evanna Lynch,18.0,0.0705882352941176,9.0,False,0.09996463440522439,0.026923076923076925,0.15692307692307694
27,1,percentage,Nancy McKeon,19.5,0.0764705882352941,8.0,False,0.0736466753912465,0.026923076923076925,0.15692307692307694
27,1,percentage,John Schneider,18.0,0.0705882352941176,9.0,False,0.097577557085703,0.026923076923076925,0.15692307692307694
27,1,percentage,Milo Manheim,20.0,0.0784313725490196,5.0,False,0.09074309064167732,0.026923076923076925,0.15692307692307694
27,1,percentage,Danelle Umstead,18.0,0.0705882352941176,9.0,False,0.0430867452395637,0.026923076923076925,0.15692307692307694
27,1,percentage,Mary Lou Retton,20.0,0.0784313725490196,5.0,False,0.08555992286644976,0.026923076923076925,0.15692307692307694
27,1,percentage,DeMarcus Ware,23.0,0.0901960784313725,1.0,False,0.060672306826475966,0.026923076923076925,0.15692307692307694
27,1,percentage,Nikki Glaser,17.5,0.0686274509803921,12.0,False,0.10304957775016031,0.026923076923076925,0.15692307692307694
27,1,percentage,Bobby Bones,20.0,0.0784313725490196,5.0,False,0.07245967148727046,0.026923076923076925,0.15692307692307694
27,1,percentage,Tinashe,23.0,0.0901960784313725,1.0,False,0.07632017685805531,0.026923076923076925,0.15692307692307694
27,1,percentage,Alexis Ren,22.0,0.0862745098039215,3.0,False,0.11314293084875082,0.026923076923076925,0.15692307692307694
27,1,percentage,Joe Amabile,14.0,0.0549019607843137,13.0,False,0.0801612031906611,0.026923076923076925,0.15692307692307694
27,2,rank,Juan Pablo Di Pace,26.0,0.0961182994454713,1.0,False,0.0838194348749914,0.033333333333333326,0.16333333333333333
27,2,rank,Evanna Lynch,24.0,0.088724584103512,5.0,False,0.07067377525837315,0.033333333333333326,0.16333333333333333
27,2,rank,Nancy McKeon,20.5,0.0757855822550831,9.0,False,0.0721365193781882,0.033333333333333326,0.16333333333333333
27,2,rank,John Schneider,21.5,0.0794824399260628,8.0,False,0.08726488748180405,0.033333333333333326,0.16333333333333333
27,2,rank,Milo Manheim,26.0,0.0961182994454713,1.0,False,0.1002443425628335,0.033333333333333326,0.16333333333333333
27,2,rank,Danelle Umstead,18.5,0.0683918669131238,11.0,False,0.09932154384018285,0.033333333333333326,0.16333333333333333
27,2,rank,Mary Lou Retton,23.0,0.0850277264325323,7.0,False,0.10324967415334269,0.033333333333333326,0.16333333333333333
27,2,rank,DeMarcus Ware,23.5,0.0868761552680221,6.0,False,0.11056129059528443,0.033333333333333326,0.16333333333333333
27,2,rank,Bobby Bones,19.5,0.0720887245841035,10.0,False,0.07278836392173664,0.033333333333333326,0.16333333333333333
27,2,rank,Tinashe,26.0,0.0961182994454713,1.0,False,0.10544675897129051,0.033333333333333326,0.16333333333333333
27,2,rank,Alexis Ren,24.5,0.0905730129390018,4.0,False,0.055573872555946716,0.033333333333333326,0.16333333333333333
27,2,rank,Joe Amabile,17.5,0.0646950092421441,12.0,False,0.0713410541831984,0.033333333333333326,0.16333333333333333
27,2,percentage,Juan Pablo Di Pace,26.0,0.0961182994454713,1.0,False,0.07734609806589228,0.033333333333333326,0.16333333333333333
27,2,percentage,Evanna Lynch,24.0,0.088724584103512,5.0,False,0.1236897140748126,0.033333333333333326,0.16333333333333333
27,2,percentage,Nancy McKeon,20.5,0.0757855822550831,9.0,False,0.0776698248365187,0.033333333333333326,0.16333333333333333
27,2,percentage,John Schneider,21.5,0.0794824399260628,8.0,False,0.07625732157698353,0.033333333333333326,0.16333333333333333
27,2,percentage,Milo Manheim,26.0,0.0961182994454713,1.0,False,0.10441041768454117,0.033333333333333326,0.16333333333333333
27,2,percentage,Danelle Umstead,18.5,0.0683918669131238,11.0,False,0.0811213175479537,0.033333333333333326,0.16333333333333333
27,2,percentage,Mary Lou Retton,23.0,0.0850277264325323,7.0,False,0.10494913954657963,0.033333333333333326,0.16333333333333333
27,2,percentage,DeMarcus Ware,23.5,0.0868761552680221,6.0,False,0.07462750026502034,0.033333333333333326,0.16333333333333333
27,2,percentage,Bobby Bones,19.5,0.0720887245841035,10.0,False,0.10051565255424244,0.033333333333333326,0.16333333333333333
27,2,percentage,Tinashe,26.0,0.0961182994454713,1.0,False,0.11225178097146077,0.033333333333333326,0.16333333333333333
27,2,percentage,Alexis Ren,24.5,0.0905730129390018,4.0,False,0.07143087403538252,0.033333333333333326,0.16333333333333333
27,2,percentage,Joe Amabile,17.5,0.0646950092421441,12.0,False,0.09978377730738408,0.033333333333333326,0.16333333333333333
27,3,rank,Juan Pablo Di Pace,30.0,0.1107011070110701,1.0,False,0.12037683476294955,0.04090909090909091,0.1709090909090909
27,3,rank,Evanna Lynch,27.0,0.0996309963099631,2.0,False,0.11368032706531234,0.04090909090909091,0.1709090909090909
27,3,rank,Nancy McKeon,22.0,0.081180811808118,9.0,False,0.05561901205577559,0.04090909090909091,0.1709090909090909
27,3,rank,John Schneider,21.0,0.077490774907749,10.0,False,0.1386934797782583,0.04090909090909091,0.1709090909090909
27,3,rank,Milo Manheim,27.0,0.0996309963099631,2.0,False,0.08983305664667991,0.04090909090909091,0.1709090909090909
27,3,rank,Mary Lou Retton,24.0,0.088560885608856,7.0,False,0.08731297449955006,0.04090909090909091,0.1709090909090909
27,3,rank,DeMarcus Ware,26.0,0.0959409594095941,5.0,False,0.0849094728455315,0.04090909090909091,0.1709090909090909
27,3,rank,Bobby Bones,23.0,0.084870848708487,8.0,False,0.08837284986811052,0.04090909090909091,0.1709090909090909
27,3,rank,Tinashe,27.0,0.0996309963099631,2.0,False,0.13930537167007895,0.04090909090909091,0.1709090909090909
27,3,rank,Alexis Ren,26.0,0.0959409594095941,5.0,False,0.08932766470876229,0.04090909090909091,0.1709090909090909
27,3,rank,Joe Amabile,18.0,0.066420664206642,11.0,False,0.11544078096615547,0.04090909090909091,0.1709090909090909
27,3,percentage,Juan Pablo Di Pace,30.0,0.1107011070110701,1.0,False,0.097666949638497,0.04090909090909091,0.1709090909090909
27,3,percentage,Evanna Lynch,27.0,0.0996309963099631,2.0,False,0.11065993536118482,0.04090909090909091,0.1709090909090909
27,3,percentage,Nancy McKeon,22.0,0.081180811808118,9.0,False,0.09755511512785245,0.04090909090909091,0.1709090909090909
27,3,percentage,John Schneider,21.0,0.077490774907749,10.0,False,0.05895441724132349,0.04090909090909091,0.1709090909090909
27,3,percentage,Milo Manheim,27.0,0.0996309963099631,2.0,False,0.05973850963931675,0.04090909090909091,0.1709090909090909
27,3,percentage,Mary Lou Retton,24.0,0.088560885608856,7.0,False,0.11385326423022162,0.04090909090909091,0.1709090909090909
27,3,percentage,DeMarcus Ware,26.0,0.0959409594095941,5.0,False,0.11172186473480496,0.04090909090909091,0.1709090909090909
27,3,percentage,Bobby Bones,23.0,0.084870848708487,8.0,False,0.08626952437416201,0.04090909090909091,0.1709090909090909
27,3,percentage,Tinashe,27.0,0.0996309963099631,2.0,False,0.09409330158987822,0.04090909090909091,0.1709090909090909
27,3,percentage,Alexis Ren,26.0,0.0959409594095941,5.0,False,0.09580681692609865,0.04090909090909091,0.1709090909090909
27,3,percentage,Joe Amabile,18.0,0.066420664206642,11.0,False,0.09472567170958472,0.04090909090909091,0.1709090909090909
27,4,rank,Juan Pablo Di Pace,24.0,0.1034482758620689,5.0,False,0.09994007851714018,0.05,0.18
27,4,rank,Evanna Lynch,24.0,0.1034482758620689,5.0,False,0.0849016104532854,0.05,0.18
27,4,rank,John Schneider,21.0,0.0905172413793103,8.0,False,0.12201713959850774,0.05,0.18
27,4,rank,Milo Manheim,29.0,0.125,1.0,False,0.08782182790776641,0.05,0.18
27,4,rank,Mary Lou Retton,26.0,0.1120689655172413,2.0,False,0.10220083784392238,0.05,0.18
27,4,rank,DeMarcus Ware,22.0,0.0948275862068965,7.0,False,0.1004456261279863,0.05,0.18
27,4,rank,Bobby Bones,20.0,0.0862068965517241,9.0,False,0.07019203199313179,0.05,0.18
27,4,rank,Tinashe,26.0,0.1120689655172413,2.0,False,0.06466300882656234,0.05,0.18
27,4,rank,Alexis Ren,25.0,0.1077586206896551,4.0,False,0.10139606679185263,0.05,0.18
27,4,rank,Joe Amabile,15.0,0.0646551724137931,10.0,False,0.10732774577290162,0.05,0.18
27,4,percentage,Juan Pablo Di Pace,24.0,0.1034482758620689,5.0,False,0.12318106716558169,0.05,0.18
27,4,percentage,Evanna Lynch,24.0,0.1034482758620689,5.0,False,0.12412301892187716,0.05,0.18
27,4,percentage,John Schneider,21.0,0.0905172413793103,8.0,False,0.09170410840004463,0.05,0.18
27,4,percentage,Milo Manheim,29.0,0.125,1.0,False,0.08815070055756574,0.05,0.18
27,4,percentage,Mary Lou Retton,26.0,0.1120689655172413,2.0,False,0.12298539233380984,0.05,0.18
27,4,percentage,DeMarcus Ware,22.0,0.0948275862068965,7.0,False,0.13307884944500628,0.05,0.18
27,4,percentage,Bobby Bones,20.0,0.0862068965517241,9.0,False,0.0896227147126541,0.05,0.18
27,4,percentage,Tinashe,26.0,0.1120689655172413,2.0,False,0.09234666365867272,0.05,0.18
27,4,percentage,Alexis Ren,25.0,0.1077586206896551,4.0,False,0.0679814519121886,0.05,0.18
27,4,percentage,Joe Amabile,15.0,0.0646551724137931,10.0,False,0.11815283436197829,0.05,0.18
27,5,rank,Juan Pablo Di Pace,29.0,0.1306306306306306,1.0,False,0.10284114328076074,0.0611111111111111,0.19111111111111112
27,5,rank,Evanna Lynch,24.0,0.1081081081081081,6.0,False,0.1058379391354031,0.0611111111111111,0.19111111111111112
27,5,rank,John Schneider,24.0,0.1081081081081081,6.0,False,0.1186620212583751,0.0611111111111111,0.19111111111111112
27,5,rank,Milo Manheim,27.0,0.1216216216216216,3.0,False,0.10612172257667116,0.0611111111111111,0.19111111111111112
27,5,rank,Mary Lou Retton,25.0,0.1126126126126126,5.0,False,0.10754952446676452,0.0611111111111111,0.19111111111111112
27,5,rank,DeMarcus Ware,26.0,0.1171171171171171,4.0,False,0.12081933633753293,0.0611111111111111,0.19111111111111112
27,5,rank,Bobby Bones,21.0,0.0945945945945946,8.0,False,0.10516800131043055,0.0611111111111111,0.19111111111111112
27,5,rank,Alexis Ren,29.0,0.1306306306306306,1.0,False,0.11395510560129819,0.0611111111111111,0.19111111111111112
27,5,rank,Joe Amabile,17.0,0.0765765765765765,9.0,False,0.06527219358652045,0.0611111111111111,0.19111111111111112
27,5,percentage,Juan Pablo Di Pace,29.0,0.1306306306306306,1.0,False,0.11263041984462946,0.0611111111111111,0.19111111111111112
27,5,percentage,Evanna Lynch,24.0,0.1081081081081081,6.0,False,0.17535571393582366,0.0611111111111111,0.19111111111111112
27,5,percentage,John Schneider,24.0,0.1081081081081081,6.0,False,0.09685114961985059,0.0611111111111111,0.19111111111111112
27,5,percentage,Milo Manheim,27.0,0.1216216216216216,3.0,False,0.09598916323340063,0.0611111111111111,0.19111111111111112
27,5,percentage,Mary Lou Retton,25.0,0.1126126126126126,5.0,False,0.119886593879844,0.0611111111111111,0.19111111111111112
27,5,percentage,DeMarcus Ware,26.0,0.1171171171171171,4.0,False,0.0895408520505726,0.0611111111111111,0.19111111111111112
27,5,percentage,Bobby Bones,21.0,0.0945945945945946,8.0,False,0.12374341242575515,0.0611111111111111,0.19111111111111112
27,5,percentage,Alexis Ren,29.0,0.1306306306306306,1.0,False,0.13110885179340234,0.0611111111111111,0.19111111111111112
27,5,percentage,Joe Amabile,17.0,0.0765765765765765,9.0,False,0.12968670890327208,0.0611111111111111,0.19111111111111112
27,6,rank,Juan Pablo Di Pace,30.0,0.131004366812227,1.0,False,0.08924513210603371,0.0611111111111111,0.19111111111111112
27,6,rank,Evanna Lynch,29.0,0.1266375545851528,3.0,False,0.10327588229655396,0.0611111111111111,0.19111111111111112
27,6,rank,John Schneider,19.0,0.0829694323144104,9.0,False,0.092166879842663,0.0611111111111111,0.19111111111111112
27,6,rank,Milo Manheim,30.0,0.131004366812227,1.0,False,0.09132664045700427,0.0611111111111111,0.19111111111111112
27,6,rank,Mary Lou Retton,24.0,0.1048034934497816,6.0,False,0.08795690585832244,0.0611111111111111,0.19111111111111112
27,6,rank,DeMarcus Ware,26.0,0.1135371179039301,5.0,False,0.0794145195883377,0.0611111111111111,0.19111111111111112
27,6,rank,Bobby Bones,22.0,0.0960698689956331,7.0,False,0.1137993547556516,0.0611111111111111,0.19111111111111112
27,6,rank,Alexis Ren,27.0,0.1179039301310043,4.0,False,0.11028606140441646,0.0611111111111111,0.19111111111111112
27,6,rank,Joe Amabile,22.0,0.0960698689956331,7.0,False,0.15629220041239045,0.0611111111111111,0.19111111111111112
27,6,percentage,Juan Pablo Di Pace,30.0,0.131004366812227,1.0,False,0.09917948088557373,0.0611111111111111,0.19111111111111112
27,6,percentage,Evanna Lynch,29.0,0.1266375545851528,3.0,False,0.09748122980268882,0.0611111111111111,0.19111111111111112
27,6,percentage,John Schneider,19.0,0.0829694323144104,9.0,False,0.10045830689371665,0.0611111111111111,0.19111111111111112
27,6,percentage,Milo Manheim,30.0,0.131004366812227,1.0,False,0.15758579749860785,0.0611111111111111,0.19111111111111112
27,6,percentage,Mary Lou Retton,24.0,0.1048034934497816,6.0,False,0.1073066932713671,0.0611111111111111,0.19111111111111112
27,6,percentage,DeMarcus Ware,26.0,0.1135371179039301,5.0,False,0.08560736869872976,0.0611111111111111,0.19111111111111112
27,6,percentage,Bobby Bones,22.0,0.0960698689956331,7.0,False,0.11030011384129754,0.0611111111111111,0.19111111111111112
27,6,percentage,Alexis Ren,27.0,0.1179039301310043,4.0,False,0.11613733727084091,0.0611111111111111,0.19111111111111112
27,6,percentage,Joe Amabile,22.0,0.0960698689956331,7.0,False,0.13092853232048657,0.0611111111111111,0.19111111111111112
27,7,rank,Juan Pablo Di Pace,28.0,0.128735632183908,3.0,False,0.12706127303564724,0.075,0.20500000000000002
27,7,rank,Evanna Lynch,29.5,0.135632183908046,1.0,False,0.10090100113289976,0.075,0.20500000000000002
27,7,rank,John Schneider,27.0,0.1241379310344827,5.0,False,0.11588590801076956,0.075,0.20500000000000002
27,7,rank,Milo Manheim,29.0,0.1333333333333333,2.0,False,0.11693099349590974,0.075,0.20500000000000002
27,7,rank,DeMarcus Ware,26.5,0.1218390804597701,6.0,False,0.12106546006336827,0.075,0.20500000000000002
27,7,rank,Bobby Bones,26.5,0.1218390804597701,6.0,False,0.09925292024105759,0.075,0.20500000000000002
27,7,rank,Alexis Ren,27.5,0.1264367816091954,4.0,False,0.12848441526190688,0.075,0.20500000000000002
27,7,rank,Joe Amabile,23.5,0.1080459770114942,8.0,False,0.16490477093033767,0.075,0.20500000000000002
27,7,percentage,Juan Pablo Di Pace,28.0,0.128735632183908,3.0,False,0.15311664642596262,0.075,0.20500000000000002
27,7,percentage,Evanna Lynch,29.5,0.135632183908046,1.0,False,0.10905650049283881,0.075,0.20500000000000002
27,7,percentage,John Schneider,27.0,0.1241379310344827,5.0,False,0.12783932321270983,0.075,0.20500000000000002
27,7,percentage,Milo Manheim,29.0,0.1333333333333333,2.0,False,0.09744405037721088,0.075,0.20500000000000002
27,7,percentage,DeMarcus Ware,26.5,0.1218390804597701,6.0,False,0.14595255403557994,0.075,0.20500000000000002
27,7,percentage,Bobby Bones,26.5,0.1218390804597701,6.0,False,0.12113687916375729,0.075,0.20500000000000002
27,7,percentage,Alexis Ren,27.5,0.1264367816091954,4.0,False,0.11486655480025136,0.075,0.20500000000000002
27,7,percentage,Joe Amabile,23.5,0.1080459770114942,8.0,False,0.12617738832703515,0.075,0.20500000000000002
27,8,rank,Juan Pablo Di Pace,30.0,0.186335403726708,1.0,False,0.147171833488757,0.11666666666666665,0.24666666666666665
27,8,rank,Evanna Lynch,29.0,0.1801242236024844,2.0,False,0.1571816547994623,0.11666666666666665,0.24666666666666665
27,8,rank,Milo Manheim,27.5,0.170807453416149,4.0,False,0.14990010624753244,0.11666666666666665,0.24666666666666665
27,8,rank,Bobby Bones,22.5,0.139751552795031,6.0,False,0.16360976066885602,0.11666666666666665,0.24666666666666665
27,8,rank,Alexis Ren,29.0,0.1801242236024844,2.0,False,0.14414159695295164,0.11666666666666665,0.24666666666666665
27,8,rank,Joe Amabile,23.0,0.1428571428571428,5.0,False,0.18075696965928253,0.11666666666666665,0.24666666666666665
27,8,percentage,Juan Pablo Di Pace,30.0,0.186335403726708,1.0,False,0.17421651314217101,0.11666666666666665,0.24666666666666665
27,8,percentage,Evanna Lynch,29.0,0.1801242236024844,2.0,False,0.1794850464137944,0.11666666666666665,0.24666666666666665
27,8,percentage,Milo Manheim,27.5,0.170807453416149,4.0,False,0.15739736470225213,0.11666666666666665,0.24666666666666665
27,8,percentage,Bobby Bones,22.5,0.139751552795031,6.0,False,0.1734357749382267,0.11666666666666665,0.24666666666666665
27,8,percentage,Alexis Ren,29.0,0.1801242236024844,2.0,False,0.17569635731330777,0.11666666666666665,0.24666666666666665
27,8,percentage,Joe Amabile,23.0,0.1428571428571428,5.0,False,0.1460783826939874,0.11666666666666665,0.24666666666666665
27,9,rank,Evanna Lynch,30.0,0.2597402597402597,1.0,False,0.2612265899966554,0.2,0.33
27,9,rank,Milo Manheim,30.0,0.2597402597402597,1.0,False,0.2482341080747341,0.2,0.33
27,9,rank,Bobby Bones,27.0,0.2337662337662337,4.0,False,0.2636402683793709,0.2,0.33
27,9,rank,Alexis Ren,28.5,0.2467532467532467,3.0,False,0.26704554249616647,0.2,0.33
27,9,percentage,Evanna Lynch,30.0,0.2597402597402597,1.0,False,0.294989522158829,0.2,0.33
27,9,percentage,Milo Manheim,30.0,0.2597402597402597,1.0,False,0.2510024074401066,0.2,0.33
27,9,percentage,Bobby Bones,27.0,0.2337662337662337,4.0,False,0.23346414277502944,0.2,0.33
27,9,percentage,Alexis Ren,28.5,0.2467532467532467,3.0,False,0.27500056927232736,0.2,0.33
28,1,rank,Kate Flannery,15.0,0.0761421319796954,9.0,False,0.11176545794850402,0.033333333333333326,0.16333333333333333
28,1,rank,James Van Der Beek,21.0,0.1065989847715736,1.0,False,0.07570241233623926,0.033333333333333326,0.16333333333333333
28,1,rank,Kel Mitchell,16.0,0.0812182741116751,7.0,False,0.10708363662335993,0.033333333333333326,0.16333333333333333
28,1,rank,Ray Lewis,15.0,0.0761421319796954,9.0,False,0.10163612976225532,0.033333333333333326,0.16333333333333333
28,1,rank,Lamar Odom,11.0,0.0558375634517766,12.0,False,0.037173011756110846,0.033333333333333326,0.16333333333333333
28,1,rank,Sailor Brinkley-Cook,18.0,0.0913705583756345,4.0,False,0.09393234451354149,0.033333333333333326,0.16333333333333333
28,1,rank,Sean Spicer,12.0,0.0609137055837563,11.0,False,0.06711092739885631,0.033333333333333326,0.16333333333333333
28,1,rank,Mary Wilson,17.0,0.0862944162436548,5.0,False,0.08469830906105427,0.033333333333333326,0.16333333333333333
28,1,rank,Lauren Alaina,19.0,0.0964467005076142,3.0,False,0.06544875525784619,0.033333333333333326,0.16333333333333333
28,1,rank,Ally Brooke,16.0,0.0812182741116751,7.0,False,0.09942310941931091,0.033333333333333326,0.16333333333333333
28,1,rank,Karamo Brown,17.0,0.0862944162436548,5.0,False,0.0866311165586175,0.033333333333333326,0.16333333333333333
28,1,rank,Hannah Brown,20.0,0.1015228426395939,2.0,False,0.07829334080537632,0.033333333333333326,0.16333333333333333
28,1,percentage,Kate Flannery,15.0,0.0761421319796954,9.0,False,0.10367012522080796,0.033333333333333326,0.16333333333333333
28,1,percentage,James Van Der Beek,21.0,0.1065989847715736,1.0,False,0.07679504013613037,0.033333333333333326,0.16333333333333333
28,1,percentage,Kel Mitchell,16.0,0.0812182741116751,7.0,False,0.10546420237758505,0.033333333333333326,0.16333333333333333
28,1,percentage,Ray Lewis,15.0,0.0761421319796954,9.0,False,0.034201630824047285,0.033333333333333326,0.16333333333333333
28,1,percentage,Lamar Odom,11.0,0.0558375634517766,12.0,False,0.052117030287063215,0.033333333333333326,0.16333333333333333
28,1,percentage,Sailor Brinkley-Cook,18.0,0.0913705583756345,4.0,False,0.07158887745362452,0.033333333333333326,0.16333333333333333
28,1,percentage,Sean Spicer,12.0,0.0609137055837563,11.0,False,0.08588247475389692,0.033333333333333326,0.16333333333333333
28,1,percentage,Mary Wilson,17.0,0.0862944162436548,5.0,False,0.09232278660026112,0.033333333333333326,0.16333333333333333
28,1,percentage,Lauren Alaina,19.0,0.0964467005076142,3.0,False,0.0853101258666915,0.033333333333333326,0.16333333333333333
28,1,percentage,Ally Brooke,16.0,0.0812182741116751,7.0,False,0.09992734572370379,0.033333333333333326,0.16333333333333333
28,1,percentage,Karamo Brown,17.0,0.0862944162436548,5.0,False,0.04886112538685189,0.033333333333333326,0.16333333333333333
28,1,percentage,Hannah Brown,20.0,0.1015228426395939,2.0,False,0.0842287897126474,0.033333333333333326,0.16333333333333333
28,2,rank,Kate Flannery,21.0,0.0958904109589041,2.0,False,0.07855247412965435,0.033333333333333326,0.16333333333333333
28,2,rank,James Van Der Beek,20.0,0.091324200913242,3.0,False,0.10769645067314,0.033333333333333326,0.16333333333333333
28,2,rank,Kel Mitchell,20.0,0.091324200913242,3.0,False,0.07068134913541264,0.033333333333333326,0.16333333333333333
28,2,rank,Ray Lewis,15.0,0.0684931506849315,10.0,False,0.12171365326853102,0.033333333333333326,0.16333333333333333
28,2,rank,Lamar Odom,12.0,0.0547945205479452,12.0,False,0.08099945216867008,0.033333333333333326,0.16333333333333333
28,2,rank,Sailor Brinkley-Cook,18.0,0.0821917808219178,8.0,False,0.0709776873886549,0.033333333333333326,0.16333333333333333
28,2,rank,Sean Spicer,16.0,0.0730593607305936,9.0,False,0.11751471699933078,0.033333333333333326,0.16333333333333333
28,2,rank,Mary Wilson,15.0,0.0684931506849315,10.0,False,0.07215038993271468,0.033333333333333326,0.16333333333333333
28,2,rank,Lauren Alaina,19.0,0.0867579908675799,6.0,False,0.08832853378358439,0.033333333333333326,0.16333333333333333
28,2,rank,Ally Brooke,20.0,0.091324200913242,3.0,False,0.05409212252484866,0.033333333333333326,0.16333333333333333
28,2,rank,Karamo Brown,19.0,0.0867579908675799,6.0,False,0.06946810667834742,0.033333333333333326,0.16333333333333333
28,2,rank,Hannah Brown,24.0,0.1095890410958904,1.0,False,0.058532863268241045,0.033333333333333326,0.16333333333333333
28,2,percentage,Kate Flannery,21.0,0.0958904109589041,2.0,False,0.06250456731695377,0.033333333333333326,0.16333333333333333
28,2,percentage,James Van Der Beek,20.0,0.091324200913242,3.0,False,0.09948787605918187,0.033333333333333326,0.16333333333333333
28,2,percentage,Kel Mitchell,20.0,0.091324200913242,3.0,False,0.05973659329748708,0.033333333333333326,0.16333333333333333
28,2,percentage,Ray Lewis,15.0,0.0684931506849315,10.0,False,0.05529109219552739,0.033333333333333326,0.16333333333333333
28,2,percentage,Lamar Odom,12.0,0.0547945205479452,12.0,False,0.10094621678365448,0.033333333333333326,0.16333333333333333
28,2,percentage,Sailor Brinkley-Cook,18.0,0.0821917808219178,8.0,False,0.058778721069156076,0.033333333333333326,0.16333333333333333
28,2,percentage,Sean Spicer,16.0,0.0730593607305936,9.0,False,0.06256729258168756,0.033333333333333326,0.16333333333333333
28,2,percentage,Mary Wilson,15.0,0.0684931506849315,10.0,False,0.09672291135807465,0.033333333333333326,0.16333333333333333
28,2,percentage,Lauren Alaina,19.0,0.0867579908675799,6.0,False,0.08279043924760196,0.033333333333333326,0.16333333333333333
